age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
42, Private, Bachelors,13, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,72, Philippines, >50K
71, State-gov, Prof-school,15, Married-civ-spouse, Other-service, Husband, White, Male,0,0,28, United-States, <=50K
49, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,17, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,62, Mexico, <=50K
47, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,57, United-States, >50K
39, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,84, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,17, United-States, <=50K
61, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,6, United-States, <=50K
47, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,47, United-States, >50K
17, Local-gov, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,9, United-States, <=50K
17, Private, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,26, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
18, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,6, United-States, <=50K
18, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,11, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
17, Self-emp-inc, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,4, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,1602,18, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
18, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States, <=50K
18, Private, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,3, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,22, United-States, <=50K
30, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,5, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
18, Self-emp-not-inc, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,8, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
17, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,7, United-States, <=50K
18, State-gov, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,1602,23, United-States, <=50K
18, Self-emp-not-inc, 11th,7, Never-married, Other-service, Own-child, White, Female,594,0,4, United-States, <=50K
53, Private, 11th,7, Widowed, Other-service, Own-child, White, Female,0,0,47, United-States, <=50K
17, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
17, Private, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,17, United-States, <=50K
17, Private, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
17, Private, 12th,8, Never-married, Other-service, Own-child, Black, Male,0,0,18, United-States, <=50K
18, Private, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,27, United-States, <=50K
17, Private, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
18, Private, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
24, Private, 1st-4th,2, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,5, Vietnam, <=50K
52, Private, 7th-8th,4, Never-married, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
19, Private, 7th-8th,4, Never-married, Other-service, Own-child, White, Male,0,0,33, United-States, <=50K
46, Private, 7th-8th,4, Never-married, Other-service, Own-child, White, Male,0,0,52, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
20, Private, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,52, United-States, <=50K
35, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
21, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,22, United-States, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,52, United-States, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,13, United-States, <=50K
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
23, State-gov, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
22, Local-gov, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,53, United-States, <=50K
22, Private, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,80, United-States, <=50K
36, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
21, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
33, Local-gov, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,80, United-States, <=50K
22, Private, HS-grad,9, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,3, United-States, <=50K
27, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,22, United-States, <=50K
19, Self-emp-not-inc, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,53, United-States, <=50K
21, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
22, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
40, Self-emp-inc, Masters,14, Never-married, Other-service, Own-child, White, Male,0,0,99, United-States, <=50K
24, Private, Bachelors,13, Never-married, Other-service, Own-child, Black, Female,0,0,75, United-States, <=50K
25, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
20, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,2205,18, United-States, <=50K
21, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
21, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
39, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,56, United-States, <=50K
25, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,0,0,43, United-States, <=50K
21, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
19, Self-emp-not-inc, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,22, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
21, State-gov, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,26, United-States, <=50K
50, Private, Some-college,10, Divorced, Other-service, Own-child, White, Male,0,0,28, United-States, <=50K
23, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
30, State-gov, Some-college,10, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,84, United-States, <=50K
23, Private, Some-college,10, Never-married, Other-service, Own-child, Black, Male,2202,0,80, United-States, <=50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
20, Private, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,26, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,27, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,29, ?, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
23, Private, Some-college,10, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,23, United-States, <=50K
22, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,11, United-States, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,33, El-Salvador, <=50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,3, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
31, State-gov, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
32, Private, 9th,5, Separated, Other-service, Unmarried, White, Female,0,0,23, Mexico, <=50K
57, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Male,0,0,52, ?, <=50K
73, Private, 9th,5, Widowed, Other-service, Unmarried, White, Female,0,0,9, United-States, <=50K
37, Private, 10th,6, Divorced, Other-service, Unmarried, White, Female,0,0,33, United-States, <=50K
32, Private, 10th,6, Divorced, Other-service, Unmarried, Black, Female,0,0,23, United-States, <=50K
18, Private, 11th,7, Never-married, Other-service, Unmarried, White, Female,0,0,28, United-States, <=50K
36, Local-gov, 11th,7, Never-married, Other-service, Unmarried, White, Female,0,0,23, United-States, <=50K
31, Private, 12th,8, Divorced, Other-service, Unmarried, White, Female,0,0,21, United-States, <=50K
38, Private, 12th,8, Never-married, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
50, Private, 5th-6th,3, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,34, Mexico, <=50K
35, Private, 7th-8th,4, Widowed, Other-service, Unmarried, White, Female,0,0,80, United-States, <=50K
33, Private, 7th-8th,4, Never-married, Other-service, Unmarried, Black, Female,0,0,14, Trinadad&Tobago, <=50K
40, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,47, United-States, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,22, United-States, <=50K
50, Local-gov, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,49, Dominican-Republic, <=50K
47, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,0,0,9, United-States, <=50K
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,18, United-States, <=50K
28, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,52, United-States, <=50K
32, Private, HS-grad,9, Divorced, Other-service, Unmarried, Other, Female,0,0,28, United-States, <=50K
32, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,13, United-States, <=50K
47, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,37, Puerto-Rico, <=50K
76, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,33, United-States, <=50K
68, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,7, England, <=50K
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,28, United-States, <=50K
30, Local-gov, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,26, United-States, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,34, United-States, <=50K
39, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,81, United-States, <=50K
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,8, United-States, <=50K
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,34, United-States, <=50K
29, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States, <=50K
28, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,28, United-States, <=50K
44, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,33, United-States, <=50K
62, Self-emp-not-inc, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,6, United-States, <=50K
44, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,39, United-States, <=50K
23, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,80, United-States, <=50K
65, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
32, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,80, United-States, <=50K
31, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States, >50K
27, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,64, United-States, <=50K
33, Self-emp-not-inc, Assoc-voc,11, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States, <=50K
48, Private, Bachelors,13, Divorced, Other-service, Unmarried, White, Female,0,0,56, United-States, >50K
55, Federal-gov, Bachelors,13, Separated, Other-service, Unmarried, White, Female,0,0,72, ?, <=50K
36, Private, Assoc-acdm,12, Divorced, Other-service, Unmarried, White, Female,0,0,37, United-States, <=50K
29, Local-gov, Assoc-acdm,12, Divorced, Other-service, Unmarried, White, Female,0,0,13, United-States, <=50K
44, Self-emp-inc, Some-college,10, Divorced, Other-service, Unmarried, White, Male,0,0,80, United-States, <=50K
39, Private, Some-college,10, Separated, Other-service, Unmarried, White, Female,0,0,75, United-States, <=50K
